STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,airpol,Air pollutants and greenhouse gases,src_crf,"Source sectors for greenhouse gas emissions (Common reporting format, UNFCCC)",geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IE,Ireland,2024,,56.44505,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2015,,11.17769,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2016,,11.08297,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2017,,11.10346,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2018,,11.11088,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2019,,10.94918,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2020,,10.7335,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2021,,10.85286,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2022,,10.90657,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2023,,10.80656,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IS,Iceland,2024,,10.99496,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2015,,391.07028,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2016,,386.81498,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2017,,394.38909,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2018,,371.22613,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2019,,360.67062,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2020,,330.35236,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2021,,361.97631,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2022,,360.66652,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2023,,319.57461,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),IT,Italy,2024,,299.42168,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2015,,12.54744,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2016,,13.10099,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2017,,14.04614,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2018,,13.5349,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2019,,14.18523,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2020,,13.7974,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2021,,13.79389,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2022,,11.99003,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2023,,11.56123,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LT,Lithuania,2024,,10.47457,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2015,,9.9184,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2016,,9.59508,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2017,,9.87206,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2018,,10.35018,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2019,,10.42528,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2020,,8.62014,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2021,,8.7994,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2022,,7.52755,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2023,,7.13762,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LU,Luxembourg,2024,,6.86171,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2015,,9.17146,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2016,,7.63454,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2017,,6.51557,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2018,,9.53895,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2019,,7.11444,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2020,,7.92808,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2021,,9.85147,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2022,,12.45206,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2023,,11.55612,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),LV,Latvia,2024,,12.49859,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2015,,2.143,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2016,,1.84703,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2017,,2.01188,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2018,,2.01468,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2019,,2.12019,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2020,,2.08204,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2021,,2.09644,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2022,,2.25467,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2023,,2.20477,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),MT,Malta,2024,,2.1716,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2015,,199.26804,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",TOTXMEMO,Total (excluding memo items),NL,Netherlands,2016,,199.46735,,,,,
